ProductName,RetailSPrice,TotalQtySold,UniqueDates,DaysUsed
HORLICKS ORIGINAL 500GM JAR,380.0,47.0,"[Timestamp('2021-01-15 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-17 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-01-21 00:00:00'), Timestamp('2021-01-23 00:00:00'), Timestamp('2021-01-27 00:00:00'), Timestamp('2021-01-30 00:00:00'), Timestamp('2021-02-07 00:00:00'), Timestamp('2021-02-08 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-10 00:00:00'), Timestamp('2021-02-12 00:00:00'), Timestamp('2021-02-13 00:00:00'), Timestamp('2021-02-14 00:00:00'), Timestamp('2021-02-19 00:00:00'), Timestamp('2021-02-20 00:00:00'), Timestamp('2021-02-22 00:00:00'), Timestamp('2021-02-25 00:00:00'), Timestamp('2021-03-02 00:00:00'), Timestamp('2021-03-06 00:00:00'), Timestamp('2021-03-10 00:00:00'), Timestamp('2021-03-12 00:00:00'), Timestamp('2021-03-13 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2021-03-22 00:00:00'), Timestamp('2021-03-28 00:00:00'), Timestamp('2021-04-02 00:00:00'), Timestamp('2021-04-04 00:00:00'), Timestamp('2021-04-05 00:00:00'), Timestamp('2021-04-08 00:00:00'), Timestamp('2021-04-18 00:00:00'), Timestamp('2021-04-19 00:00:00'), Timestamp('2021-08-04 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-23 00:00:00'), Timestamp('2021-08-27 00:00:00')]",119
HORLICKS ORIGINAL 500GM JAR,383.0,7.0,"[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-30 00:00:00')]",14
HORLICKS ORIGINAL 500GM JAR,385.0,1.0,[Timestamp('2021-09-04 00:00:00')],1
HORLICKS ORIGINAL 500GM JAR,390.0,12.0,"[Timestamp('2022-01-29 00:00:00'), Timestamp('2022-01-30 00:00:00'), Timestamp('2022-02-01 00:00:00'), Timestamp('2022-02-03 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-06 00:00:00'), Timestamp('2022-02-08 00:00:00')]",11
HORLICKS ORIGINAL 500GM JAR,395.0,97.0,"[Timestamp('2020-08-22 00:00:00'), Timestamp('2020-08-23 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-05 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-13 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-09-26 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-02 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-10-10 00:00:00'), Timestamp('2020-10-11 00:00:00'), Timestamp('2020-10-12 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2020-10-19 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-11-07 00:00:00'), Timestamp('2020-11-08 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-19 00:00:00'), Timestamp('2020-12-04 00:00:00'), Timestamp('2020-12-18 00:00:00'), Timestamp('2020-12-22 00:00:00'), Timestamp('2020-12-29 00:00:00'), Timestamp('2020-12-30 00:00:00'), Timestamp('2020-12-31 00:00:00'), Timestamp('2021-01-02 00:00:00'), Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-05 00:00:00'), Timestamp('2021-01-07 00:00:00'), Timestamp('2021-01-09 00:00:00'), Timestamp('2021-01-10 00:00:00'), Timestamp('2021-01-14 00:00:00'), Timestamp('2021-03-18 00:00:00'), Timestamp('2021-04-10 00:00:00'), Timestamp('2021-04-14 00:00:00'), Timestamp('2021-04-19 00:00:00'), Timestamp('2021-04-23 00:00:00'), Timestamp('2021-04-24 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-01 00:00:00'), Timestamp('2021-05-02 00:00:00'), Timestamp('2021-05-05 00:00:00'), Timestamp('2021-05-09 00:00:00'), Timestamp('2021-05-10 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-16 00:00:00'), Timestamp('2021-05-19 00:00:00'), Timestamp('2021-05-21 00:00:00'), Timestamp('2021-05-26 00:00:00'), Timestamp('2021-05-27 00:00:00'), Timestamp('2021-06-06 00:00:00'), Timestamp('2021-06-07 00:00:00'), Timestamp('2021-06-12 00:00:00'), Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-07 00:00:00'), Timestamp('2021-08-23 00:00:00'), Timestamp('2021-08-24 00:00:00'), Timestamp('2021-08-27 00:00:00')]",258
HORLICKS ORIGINAL 500GM JAR,396.0,27.0,"[Timestamp('2021-10-30 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-14 00:00:00'), Timestamp('2021-11-15 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-07 00:00:00'), Timestamp('2021-12-13 00:00:00'), Timestamp('2021-12-20 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2021-12-28 00:00:00'), Timestamp('2021-12-30 00:00:00'), Timestamp('2021-12-31 00:00:00'), Timestamp('2022-01-04 00:00:00'), Timestamp('2022-01-07 00:00:00'), Timestamp('2022-01-09 00:00:00'), Timestamp('2022-01-14 00:00:00'), Timestamp('2022-01-15 00:00:00'), Timestamp('2022-01-16 00:00:00'), Timestamp('2022-01-20 00:00:00')]",83
HORLICKS ORIGINAL 500GM JAR,400.0,50.0,"[Timestamp('2020-08-18 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-17 00:00:00'), Timestamp('2021-09-21 00:00:00'), Timestamp('2021-09-28 00:00:00'), Timestamp('2021-09-30 00:00:00'), Timestamp('2021-10-05 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-10-14 00:00:00'), Timestamp('2021-10-16 00:00:00'), Timestamp('2021-10-17 00:00:00'), Timestamp('2021-10-21 00:00:00'), Timestamp('2021-10-26 00:00:00'), Timestamp('2022-01-17 00:00:00'), Timestamp('2022-02-17 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-02-21 00:00:00'), Timestamp('2022-02-22 00:00:00'), Timestamp('2022-02-24 00:00:00'), Timestamp('2022-02-28 00:00:00'), Timestamp('2022-03-05 00:00:00'), Timestamp('2022-03-17 00:00:00'), Timestamp('2022-03-20 00:00:00'), Timestamp('2022-03-25 00:00:00'), Timestamp('2022-04-04 00:00:00'), Timestamp('2022-04-11 00:00:00'), Timestamp('2022-04-25 00:00:00'), Timestamp('2022-04-26 00:00:00'), Timestamp('2022-05-06 00:00:00'), Timestamp('2022-05-08 00:00:00'), Timestamp('2022-05-21 00:00:00'), Timestamp('2022-05-23 00:00:00'), Timestamp('2022-05-24 00:00:00'), Timestamp('2022-05-27 00:00:00'), Timestamp('2022-05-31 00:00:00'), Timestamp('2022-06-23 00:00:00'), Timestamp('2022-06-27 00:00:00'), Timestamp('2022-07-02 00:00:00'), Timestamp('2022-07-05 00:00:00'), Timestamp('2022-07-13 00:00:00')]",200
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,154.867256637168,1.0,[Timestamp('2022-02-12 00:00:00')],1
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,156.0,3.0,[Timestamp('2021-07-05 00:00:00')],1
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,160.0,36.0,"[Timestamp('2021-06-28 00:00:00'), Timestamp('2021-06-30 00:00:00'), Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-06 00:00:00'), Timestamp('2021-07-14 00:00:00'), Timestamp('2021-07-17 00:00:00'), Timestamp('2021-07-18 00:00:00'), Timestamp('2021-07-24 00:00:00'), Timestamp('2021-07-29 00:00:00'), Timestamp('2021-07-31 00:00:00'), Timestamp('2021-08-01 00:00:00'), Timestamp('2021-08-04 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-12 00:00:00'), Timestamp('2021-08-15 00:00:00'), Timestamp('2021-08-17 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-09-13 00:00:00')]",78
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,165.0,10.0,"[Timestamp('2020-11-13 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-16 00:00:00'), Timestamp('2020-11-18 00:00:00'), Timestamp('2020-11-19 00:00:00'), Timestamp('2020-11-22 00:00:00')]",10
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,167.0,29.0,"[Timestamp('2021-09-16 00:00:00'), Timestamp('2021-09-19 00:00:00'), Timestamp('2021-09-20 00:00:00'), Timestamp('2021-09-25 00:00:00'), Timestamp('2021-09-30 00:00:00'), Timestamp('2021-10-01 00:00:00'), Timestamp('2021-10-02 00:00:00'), Timestamp('2021-10-03 00:00:00'), Timestamp('2021-10-05 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-12-23 00:00:00'), Timestamp('2021-12-24 00:00:00'), Timestamp('2021-12-25 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2022-01-01 00:00:00')]",31
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,170.0,57.0,"[Timestamp('2021-02-27 00:00:00'), Timestamp('2021-02-28 00:00:00'), Timestamp('2021-03-03 00:00:00'), Timestamp('2021-03-05 00:00:00'), Timestamp('2021-03-06 00:00:00'), Timestamp('2021-03-07 00:00:00'), Timestamp('2021-03-09 00:00:00'), Timestamp('2021-03-10 00:00:00'), Timestamp('2021-03-11 00:00:00'), Timestamp('2021-03-14 00:00:00'), Timestamp('2021-03-15 00:00:00'), Timestamp('2021-03-16 00:00:00'), Timestamp('2021-03-18 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2021-06-17 00:00:00'), Timestamp('2021-06-18 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-24 00:00:00'), Timestamp('2022-01-02 00:00:00'), Timestamp('2022-01-07 00:00:00'), Timestamp('2022-01-08 00:00:00'), Timestamp('2022-01-10 00:00:00'), Timestamp('2022-01-12 00:00:00'), Timestamp('2022-01-13 00:00:00'), Timestamp('2022-01-14 00:00:00'), Timestamp('2022-01-15 00:00:00'), Timestamp('2022-01-16 00:00:00'), Timestamp('2022-01-18 00:00:00')]",46
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,175.0,208.0,"[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-15 00:00:00'), Timestamp('2020-08-16 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-22 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-08-29 00:00:00'), Timestamp('2020-09-09 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-12 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-09-25 00:00:00'), Timestamp('2020-09-26 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-02 00:00:00'), Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-04 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2020-10-17 00:00:00'), Timestamp('2020-10-20 00:00:00'), Timestamp('2020-10-22 00:00:00'), Timestamp('2020-10-25 00:00:00'), Timestamp('2020-10-28 00:00:00'), Timestamp('2020-10-29 00:00:00'), Timestamp('2020-10-30 00:00:00'), Timestamp('2020-10-31 00:00:00'), Timestamp('2020-11-03 00:00:00'), Timestamp('2020-11-07 00:00:00'), Timestamp('2020-11-08 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-12 00:00:00'), Timestamp('2020-11-23 00:00:00'), Timestamp('2020-11-24 00:00:00'), Timestamp('2020-11-25 00:00:00'), Timestamp('2020-11-27 00:00:00'), Timestamp('2020-11-28 00:00:00'), Timestamp('2020-11-29 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-03 00:00:00'), Timestamp('2020-12-05 00:00:00'), Timestamp('2020-12-06 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-10 00:00:00'), Timestamp('2020-12-12 00:00:00'), Timestamp('2020-12-13 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2020-12-15 00:00:00'), Timestamp('2020-12-18 00:00:00'), Timestamp('2020-12-19 00:00:00'), Timestamp('2020-12-23 00:00:00'), Timestamp('2020-12-25 00:00:00'), Timestamp('2020-12-27 00:00:00'), Timestamp('2020-12-28 00:00:00'), Timestamp('2020-12-29 00:00:00'), Timestamp('2020-12-31 00:00:00'), Timestamp('2021-01-01 00:00:00'), Timestamp('2021-01-03 00:00:00'), Timestamp('2021-01-06 00:00:00'), Timestamp('2021-01-07 00:00:00'), Timestamp('2021-01-08 00:00:00'), Timestamp('2021-01-09 00:00:00'), Timestamp('2021-01-11 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-13 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-02-24 00:00:00'), Timestamp('2021-02-25 00:00:00'), Timestamp('2022-01-21 00:00:00'), Timestamp('2022-01-22 00:00:00'), Timestamp('2022-01-23 00:00:00'), Timestamp('2022-01-24 00:00:00'), Timestamp('2022-01-25 00:00:00'), Timestamp('2022-01-28 00:00:00'), Timestamp('2022-01-29 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-02-11 00:00:00'), Timestamp('2022-02-13 00:00:00'), Timestamp('2022-02-16 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-02-22 00:00:00'), Timestamp('2022-02-24 00:00:00'), Timestamp('2022-03-06 00:00:00'), Timestamp('2022-03-07 00:00:00'), Timestamp('2022-03-11 00:00:00'), Timestamp('2022-03-23 00:00:00')]",248
HOT CHICKEN FLAVOR RAMEN 140 GM CHEESE,180.0,29.0,"[Timestamp('2022-03-25 00:00:00'), Timestamp('2022-03-26 00:00:00'), Timestamp('2022-03-28 00:00:00'), Timestamp('2022-04-04 00:00:00'), Timestamp('2022-04-10 00:00:00'), Timestamp('2022-04-11 00:00:00'), Timestamp('2022-04-12 00:00:00'), Timestamp('2022-04-13 00:00:00'), Timestamp('2022-04-17 00:00:00'), Timestamp('2022-04-21 00:00:00'), Timestamp('2022-04-24 00:00:00'), Timestamp('2022-04-26 00:00:00'), Timestamp('2022-04-27 00:00:00'), Timestamp('2022-04-28 00:00:00'), Timestamp('2022-04-29 00:00:00')]",36
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,451.327433628319,2.0,"[Timestamp('2022-03-08 00:00:00'), Timestamp('2022-05-25 00:00:00')]",2
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,480.0,2.0,"[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-02 00:00:00')]",13
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,505.0,4.0,"[Timestamp('2021-08-18 00:00:00'), Timestamp('2021-08-20 00:00:00'), Timestamp('2021-09-01 00:00:00'), Timestamp('2021-09-02 00:00:00')]",16
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,510.0,10.0,"[Timestamp('2022-03-12 00:00:00'), Timestamp('2022-03-16 00:00:00'), Timestamp('2022-03-18 00:00:00'), Timestamp('2022-04-02 00:00:00'), Timestamp('2022-04-03 00:00:00'), Timestamp('2022-04-08 00:00:00'), Timestamp('2022-04-21 00:00:00'), Timestamp('2022-04-25 00:00:00'), Timestamp('2022-05-03 00:00:00')]",53
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,511.0,10.0,"[Timestamp('2022-06-06 00:00:00'), Timestamp('2022-06-08 00:00:00'), Timestamp('2022-06-20 00:00:00'), Timestamp('2022-06-21 00:00:00'), Timestamp('2022-06-26 00:00:00'), Timestamp('2022-06-29 00:00:00'), Timestamp('2022-07-06 00:00:00'), Timestamp('2022-07-14 00:00:00')]",39
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,515.0,21.0,"[Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-10-11 00:00:00'), Timestamp('2020-10-20 00:00:00'), Timestamp('2020-10-25 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2021-01-02 00:00:00'), Timestamp('2021-01-13 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-01-22 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-02-04 00:00:00'), Timestamp('2021-02-15 00:00:00'), Timestamp('2021-02-26 00:00:00'), Timestamp('2021-03-16 00:00:00'), Timestamp('2021-04-06 00:00:00'), Timestamp('2021-04-07 00:00:00'), Timestamp('2021-04-22 00:00:00'), Timestamp('2021-06-04 00:00:00'), Timestamp('2021-06-07 00:00:00')]",148
KELLOGGS EXTRA MUESLI 550GM CRUNCHY FRUIT & NUT,520.0,14.0,"[Timestamp('2021-10-02 00:00:00'), Timestamp('2021-10-25 00:00:00'), Timestamp('2021-10-26 00:00:00'), Timestamp('2021-11-01 00:00:00'), Timestamp('2021-11-10 00:00:00'), Timestamp('2021-11-15 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-12-11 00:00:00'), Timestamp('2022-01-10 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-06 00:00:00'), Timestamp('2022-02-10 00:00:00'), Timestamp('2022-02-14 00:00:00'), Timestamp('2022-02-22 00:00:00')]",115
KEROU GREEN 1KG,115.0,35.0,"[Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-09 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-09-20 00:00:00'), Timestamp('2020-09-25 00:00:00'), Timestamp('2020-09-27 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-05 00:00:00'), Timestamp('2020-10-10 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-10-29 00:00:00'), Timestamp('2020-11-01 00:00:00'), Timestamp('2020-11-03 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-11-07 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-16 00:00:00'), Timestamp('2020-11-27 00:00:00'), Timestamp('2020-11-28 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2020-12-23 00:00:00'), Timestamp('2020-12-27 00:00:00'), Timestamp('2021-01-01 00:00:00'), Timestamp('2021-01-03 00:00:00'), Timestamp('2021-01-06 00:00:00'), Timestamp('2021-01-07 00:00:00')]",133
KEROU GREEN 1KG,125.0,5.0,[Timestamp('2021-01-25 00:00:00')],1
KEROU GREEN 1KG,126.0,1.0,[Timestamp('2020-08-24 00:00:00')],1
KEROU GREEN 1KG,135.0,6.0,"[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-08-26 00:00:00')]",39
KEROU GREEN 1KG,140.0,13.0,"[Timestamp('2021-01-26 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-02-04 00:00:00'), Timestamp('2021-02-05 00:00:00'), Timestamp('2021-02-06 00:00:00'), Timestamp('2021-02-08 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-10 00:00:00'), Timestamp('2021-02-18 00:00:00'), Timestamp('2021-02-23 00:00:00'), Timestamp('2021-03-01 00:00:00')]",35
KEROU GREEN 1KG,150.0,58.0,"[Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-03 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-10 00:00:00'), Timestamp('2021-05-12 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-14 00:00:00'), Timestamp('2021-05-19 00:00:00'), Timestamp('2021-05-27 00:00:00'), Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-11 00:00:00'), Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-17 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2021-06-24 00:00:00'), Timestamp('2021-07-11 00:00:00'), Timestamp('2021-07-22 00:00:00'), Timestamp('2021-07-23 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-09-05 00:00:00'), Timestamp('2021-09-11 00:00:00'), Timestamp('2021-09-17 00:00:00'), Timestamp('2021-09-19 00:00:00'), Timestamp('2021-10-10 00:00:00'), Timestamp('2021-10-25 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-06 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-03 00:00:00'), Timestamp('2021-12-10 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-18 00:00:00')]",236
KEROU GREEN 1KG,165.0,13.0,"[Timestamp('2021-12-28 00:00:00'), Timestamp('2022-01-10 00:00:00'), Timestamp('2022-01-11 00:00:00'), Timestamp('2022-01-22 00:00:00'), Timestamp('2022-01-23 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-19 00:00:00'), Timestamp('2022-03-01 00:00:00'), Timestamp('2022-03-19 00:00:00'), Timestamp('2022-07-03 00:00:00')]",83
KWATI 1KG,120.0,4.0,"[Timestamp('2020-09-06 00:00:00'), Timestamp('2020-09-07 00:00:00')]",2
KWATI 1KG,130.0,6.0,"[Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-02 00:00:00'), Timestamp('2020-08-27 00:00:00')]",32
KWATI 1KG,145.0,27.0,"[Timestamp('2020-09-19 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-09-23 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-05 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-10-16 00:00:00'), Timestamp('2020-10-29 00:00:00'), Timestamp('2020-11-01 00:00:00'), Timestamp('2020-11-03 00:00:00'), Timestamp('2020-11-05 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-11-10 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-13 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2020-12-18 00:00:00'), Timestamp('2020-12-20 00:00:00'), Timestamp('2021-01-04 00:00:00')]",108
KWATI 1KG,150.0,6.0,"[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-30 00:00:00')]",2
KWATI 1KG,160.0,1.0,[Timestamp('2020-07-17 00:00:00')],1
KWATI 1KG,170.0,24.0,"[Timestamp('2021-08-14 00:00:00'), Timestamp('2021-08-15 00:00:00'), Timestamp('2021-08-22 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-10-02 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-11-14 00:00:00'), Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2021-12-04 00:00:00'), Timestamp('2021-12-07 00:00:00'), Timestamp('2021-12-11 00:00:00'), Timestamp('2022-01-03 00:00:00'), Timestamp('2022-01-14 00:00:00'), Timestamp('2022-01-20 00:00:00'), Timestamp('2022-01-21 00:00:00'), Timestamp('2022-01-29 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-03-02 00:00:00'), Timestamp('2022-03-05 00:00:00')]",173
KWATI 1KG,175.0,26.0,"[Timestamp('2021-05-06 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-10 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-14 00:00:00'), Timestamp('2021-05-16 00:00:00')]",11
MARLBORO CIGARETTE 1 PCS,238.938,40.0,[Timestamp('2022-03-29 00:00:00')],1
MARLBORO CIGARETTE 1 PCS,240.044247787,200.0,[Timestamp('2022-02-24 00:00:00')],1
MARLBORO CIGARETTE 1 PCS,243.362831858407,20.0,[Timestamp('2022-02-18 00:00:00')],1
MARLBORO CIGARETTE 1 PCS,256.0,20.0,"[Timestamp('2021-05-15 00:00:00'), Timestamp('2022-03-18 00:00:00')]",2
MARLBORO CIGARETTE 1 PCS,261.0,30.0,"[Timestamp('2021-06-22 00:00:00'), Timestamp('2021-08-07 00:00:00')]",2
MARLBORO CIGARETTE 1 PCS,268.0,10.0,[Timestamp('2020-09-23 00:00:00')],1
